x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.307164907,0.741850913,3.11e-07,0.395162761,0.74984026,0.018326769,0.463381916,0.700598598,0.02919225,0.517445266,0.670396328,0.028221564,0.564809263,0.648238182,0.027528368,0.454404265,0.534187496,0.073414788,0.490023017,0.468242764,0.07482639,0.528915942,0.446684003,0.063899353,0.559090137,0.441964567,0.054539528,0.434959292,0.508862257,0.04974886,0.472295821,0.411355674,0.044479426,0.518323243,0.40688619,0.028664714,0.551964879,0.432737857,0.019390093,0.414209962,0.495096505,0.02135,0.455287814,0.38595134,0.010051101,0.510302842,0.389807194,-0.002750185,0.552208722,0.422917426,-0.008672589,0.397065222,0.496560782,-0.007444813,0.449309438,0.420462906,-0.019586744,0.499150723,0.416399181,-0.025743805,0.542316198,0.437098563,-0.028153544,i
0.265897393,0.749365211,3.28e-07,0.360056639,0.743457198,0.025973016,0.428152233,0.682540476,0.040468398,0.483353108,0.643701375,0.040926449,0.528216481,0.608457386,0.041581281,0.404866636,0.520304143,0.085007206,0.438212544,0.448783278,0.087733224,0.479197681,0.426477909,0.076909244,0.513614118,0.421864569,0.067460716,0.386800408,0.497224867,0.056678977,0.422403425,0.397549242,0.054288253,0.471649289,0.387352556,0.038878839,0.510273933,0.409119725,0.028921938,0.365832448,0.485318959,0.023472358,0.403420836,0.373878688,0.015281367,0.459280193,0.372636586,0.003969421,0.503571153,0.401874065,-0.002074795,0.348490953,0.487318665,-0.010072815,0.396772832,0.405003309,-0.020360805,0.44672966,0.393027127,-0.025972202,0.491287678,0.406546444,-0.028596902,i
0.269631296,0.746445894,3.04e-07,0.364519954,0.738289237,0.027177172,0.432584703,0.681784213,0.041325349,0.487506926,0.647366643,0.041020866,0.533800244,0.617061675,0.0406188,0.409426421,0.518316746,0.08727707,0.441184461,0.44428122,0.091259368,0.480504453,0.421487033,0.081787728,0.512833416,0.416896254,0.073183186,0.390964448,0.497163504,0.057749223,0.425848544,0.396910042,0.055301521,0.4724814,0.390024543,0.039763786,0.509225488,0.413115919,0.030383509,0.371113479,0.486082792,0.023459788,0.407659113,0.37598443,0.01580862,0.462465823,0.373751938,0.004838604,0.506120443,0.400921762,-0.000829351,0.354542851,0.48990038,-0.011144132,0.399491847,0.403886139,-0.020574274,0.448760688,0.389781356,-0.025342325,0.493714124,0.402500361,-0.027369771,i
0.269376397,0.73760581,2.83e-07,0.360200584,0.735110879,0.022364,0.428047478,0.678782284,0.035352074,0.483051777,0.643338323,0.03564949,0.528365433,0.610981286,0.036049657,0.411671251,0.518629968,0.078488395,0.444572598,0.44773823,0.080566578,0.483664751,0.425489783,0.070325032,0.515719533,0.419783801,0.061300002,0.393941224,0.496289581,0.052042462,0.430475622,0.400358528,0.048370365,0.477025539,0.392540753,0.033115126,0.513135791,0.413323164,0.02378948,0.373861164,0.484651268,0.020828975,0.411207974,0.375860691,0.011811184,0.46456632,0.3729375,0.000954116,0.507017016,0.398093194,-0.004504689,0.356058687,0.487586766,-0.010890864,0.400429189,0.403124422,-0.022289,0.449691087,0.39038837,-0.027943883,0.494867742,0.403544009,-0.03032295,i
0.263005167,0.729494512,3.51e-07,0.356110543,0.727788687,0.023162544,0.423610181,0.67575562,0.036942661,0.477802813,0.644649088,0.03737253,0.523739159,0.615982771,0.037915148,0.403675884,0.516558051,0.085306279,0.438835382,0.449362576,0.088664547,0.479458302,0.427002907,0.07831414,0.511893153,0.421954483,0.069191322,0.385701954,0.493765295,0.058128744,0.426425755,0.402422905,0.055591695,0.474371612,0.394856274,0.039549384,0.511285245,0.415900052,0.029676639,0.366064012,0.480600327,0.025632992,0.407736719,0.375504732,0.017421748,0.461820394,0.371524721,0.005759051,0.504191577,0.395876527,-0.000328241,0.348404527,0.481899232,-0.00749285,0.395704418,0.402491242,-0.017748104,0.444942951,0.388094902,-0.023466488,0.489580721,0.398958474,-0.026202722,i
0.268403918,0.718428493,3.38e-07,0.359342128,0.722556055,0.022106035,0.428614259,0.673101604,0.035960209,0.483311355,0.64291209,0.037181888,0.529395878,0.615903735,0.038569588,0.412654638,0.510685503,0.082767792,0.447584659,0.446435601,0.087164015,0.486441433,0.42373991,0.077594161,0.518530786,0.416256666,0.068622105,0.395494163,0.487459034,0.056936424,0.434769928,0.398429483,0.05549477,0.48097527,0.387813836,0.040039543,0.516493917,0.405768245,0.030005239,0.375954717,0.474439442,0.026077511,0.416313231,0.372268409,0.018752202,0.468174428,0.368774652,0.007257771,0.508435726,0.392560959,0.001013025,0.3582623,0.475426972,-0.005379851,0.404212654,0.39612624,-0.014952592,0.451465666,0.384078175,-0.020634465,0.494082838,0.396624029,-0.023523841,i
0.259061873,0.749109209,3.29e-07,0.349836707,0.749916553,0.017449114,0.420885712,0.697752059,0.028045923,0.476374269,0.666358531,0.027119223,0.524444282,0.639232397,0.026669841,0.405679882,0.535868049,0.073476493,0.438599259,0.466811538,0.073967755,0.477652729,0.442286313,0.062225111,0.51014787,0.432736963,0.052193411,0.386994392,0.512393355,0.049356375,0.423862755,0.416875005,0.044279248,0.470872521,0.406996638,0.028257845,0.5074628,0.425005317,0.018486138,0.366346031,0.500329614,0.020133806,0.404458433,0.392827183,0.0100602,0.458247691,0.387128085,-0.001108441,0.501546383,0.408974648,-0.006492241,0.348467529,0.502735913,-0.009939415,0.394856155,0.422501028,-0.020782337,0.443875968,0.407387942,-0.026000611,0.488701314,0.416185558,-0.028196162,i
0.257726967,0.750827432,3.28e-07,0.351581693,0.751796126,0.022518026,0.422997385,0.700291574,0.035783909,0.478054613,0.67076838,0.03614505,0.52499336,0.646928787,0.03698213,0.401308417,0.530895829,0.081197038,0.429576427,0.453819513,0.084387667,0.466508031,0.42595008,0.075117521,0.497786254,0.418415189,0.06700509,0.382544756,0.509990752,0.054494862,0.416725665,0.409074485,0.0522158,0.46274206,0.395353913,0.03807541,0.49856171,0.412810326,0.029691296,0.363262445,0.499142587,0.02271476,0.399687916,0.38789326,0.014643697,0.452623487,0.379615575,0.004705961,0.494482994,0.401492983,0.00022341,0.347277641,0.501994252,-0.009744697,0.392074347,0.418690383,-0.018922258,0.440584034,0.398251802,-0.02344187,0.485105783,0.402905256,-0.025171094,i
0.255301476,0.761090696,3.37e-07,0.348542273,0.760054946,0.022298446,0.418967694,0.708677888,0.034917597,0.474645138,0.68144387,0.03466022,0.522810221,0.656494737,0.034642026,0.399263799,0.54224962,0.08069519,0.429922462,0.466491938,0.082527481,0.467905819,0.437933028,0.07173048,0.500130951,0.427315116,0.062377572,0.380563527,0.521011174,0.053391322,0.416188627,0.421108663,0.050095826,0.462532192,0.40661788,0.034565054,0.498611867,0.421929419,0.024876047,0.360574841,0.509693861,0.020890338,0.397218585,0.400009274,0.012367624,0.45022133,0.388781667,0.002029266,0.492830276,0.40650779,-0.003079179,0.343753874,0.512580872,-0.012339622,0.387793362,0.429263026,-0.021318592,0.435229003,0.406579077,-0.025340563,0.47909525,0.408059001,-0.027102228,i
0.267272353,0.785786211,3.75e-07,0.360463202,0.783108294,0.017314604,0.433577806,0.730057538,0.024377614,0.491464287,0.7044608,0.019227333,0.544506133,0.691910803,0.014467165,0.409893841,0.551517844,0.069167718,0.432708561,0.466128767,0.068694443,0.466481954,0.431473911,0.05715147,0.497622609,0.418607831,0.047114752,0.387885481,0.534018159,0.042916309,0.414008051,0.426158607,0.038287751,0.458179653,0.404632211,0.023478886,0.49607271,0.415883482,0.014160781,0.366484374,0.528001726,0.011687736,0.397713006,0.413008928,0.002089917,0.448859096,0.394893944,-0.00720416,0.492649138,0.406747222,-0.011658774,0.350011617,0.538477898,-0.020704586,0.394168407,0.45610559,-0.02957114,0.439439923,0.425386935,-0.033010021,0.482063204,0.417159379,-0.034498814,i
0.267400086,0.784357786,3.72e-07,0.360420346,0.782464087,0.017795717,0.43371591,0.729977727,0.024933415,0.491720796,0.702296853,0.019605653,0.544618309,0.686167717,0.014532826,0.411407828,0.553985476,0.069664419,0.437304735,0.473600745,0.068045609,0.474428684,0.444679558,0.055632059,0.505979657,0.436121762,0.045117415,0.389905334,0.533997655,0.043589685,0.419638902,0.423022658,0.036520336,0.466887057,0.408634245,0.020600932,0.504371107,0.427288294,0.0110553,0.368603408,0.526703,0.012623883,0.402219921,0.40630278,0.000350102,0.45825997,0.39937073,-0.010534251,0.503154516,0.42292279,-0.01539529,0.352162808,0.536518455,-0.019187912,0.397622705,0.45415467,-0.031283818,0.447961062,0.436863661,-0.036607329,0.493519962,0.44342795,-0.038799673,i
0.271938741,0.782036066,3.86e-07,0.36435625,0.778284788,0.017805791,0.436218292,0.727613986,0.024366865,0.492251545,0.699372649,0.018362036,0.542980134,0.680137515,0.012573306,0.413811713,0.552289307,0.069668792,0.440931439,0.473834455,0.067356803,0.479153097,0.44644618,0.054180373,0.511865497,0.439045906,0.043082137,0.39281413,0.532835186,0.043339197,0.423288852,0.424470544,0.035290662,0.47125417,0.411387563,0.018120751,0.50912112,0.431306422,0.007625715,0.371825397,0.525733292,0.012155031,0.405534953,0.407766521,-0.00010284,0.461484432,0.401727885,-0.011622905,0.506229818,0.425743043,-0.017171837,0.355484366,0.536709785,-0.019924395,0.400451541,0.456051171,-0.031695344,0.450323015,0.438802183,-0.037483234,0.495338351,0.445265472,-0.040293556,i
0.286968052,0.771947503,3.59e-07,0.374692738,0.769966483,0.012528746,0.446136773,0.719082236,0.017289869,0.50316304,0.690009713,0.011129128,0.553229332,0.670188367,0.005606371,0.426718384,0.54683423,0.061118636,0.450913608,0.468929797,0.056919474,0.488079637,0.441298068,0.043161895,0.519897282,0.433742762,0.032172337,0.405779839,0.527254045,0.038198471,0.4340446,0.419608414,0.029391361,0.479815125,0.406054974,0.013460833,0.517547131,0.422742575,0.003935797,0.384813637,0.519764304,0.010265289,0.41862458,0.402509689,-0.003466089,0.473171473,0.396175832,-0.014447819,0.517804027,0.418440223,-0.019124636,0.368652105,0.529477835,-0.018783655,0.415512532,0.45103091,-0.031522591,0.465451628,0.435221374,-0.036934182,0.510717213,0.442439914,-0.039052635,i
0.297092617,0.775109887,3.71e-07,0.383916587,0.775201023,0.013233316,0.45368582,0.720376372,0.019618595,0.509553373,0.690666497,0.015008267,0.559811354,0.671769202,0.011002394,0.433500558,0.547451556,0.064871423,0.460425705,0.471294522,0.062925138,0.497137874,0.443452239,0.050361488,0.528912187,0.43457073,0.039836269,0.413654804,0.528020203,0.041966032,0.444595098,0.425714672,0.035314634,0.4895854,0.410660833,0.01919735,0.525983512,0.426123619,0.009141792,0.393691748,0.519429922,0.014037559,0.428384811,0.407836318,0.002698381,0.481126577,0.398789704,-0.008650474,0.523727417,0.41840589,-0.014237004,0.377883613,0.525672197,-0.015067567,0.423664182,0.447289884,-0.02602339,0.472375482,0.428961098,-0.031494554,0.5174582,0.432520568,-0.034143023,i
0.308861196,0.806086898,3.34e-07,0.399558097,0.808383584,0.019489942,0.46712479,0.757835925,0.027211463,0.520625293,0.733107984,0.022155618,0.569037676,0.717603207,0.016878895,0.457993865,0.59099853,0.068709299,0.488580555,0.517288446,0.067170933,0.524507523,0.494423628,0.05496807,0.554039299,0.49028641,0.044692889,0.43736887,0.571424901,0.041468982,0.470299512,0.47075057,0.035096589,0.515277982,0.457687765,0.019212676,0.550414562,0.475789905,0.009210736,0.415840328,0.562731683,0.009521926,0.451351911,0.453316987,-0.001213892,0.5024634,0.445878983,-0.011977128,0.543492377,0.46798256,-0.017508432,0.397406042,0.570035398,-0.02319047,0.442420572,0.492709577,-0.033663299,0.489441305,0.473709166,-0.038538013,0.532306135,0.477848709,-0.041042324,i
0.32352078,0.799039125,3.93e-07,0.413815796,0.79887265,0.018261975,0.477940589,0.752575696,0.024550913,0.531776547,0.728839576,0.017951023,0.582072198,0.711470187,0.011222455,0.465652168,0.597392321,0.070464946,0.500133753,0.530330181,0.066948645,0.537507176,0.509594858,0.053125259,0.566524744,0.507163405,0.042403087,0.447761416,0.574437678,0.043758914,0.484144837,0.48095727,0.036954239,0.530129075,0.465278924,0.019999372,0.565300047,0.481471449,0.009131644,0.427693963,0.562548459,0.011788583,0.464420825,0.458601147,0.001473611,0.514279664,0.44754988,-0.01020918,0.554106474,0.467417359,-0.016589995,0.410425395,0.566645384,-0.021099858,0.454746157,0.490845263,-0.030804301,0.501185656,0.469222426,-0.036043026,0.543460011,0.472028881,-0.038946077,i
0.335024178,0.737749517,3.68e-07,0.4231911,0.746024251,0.017567217,0.487668574,0.70535779,0.026638269,0.541910887,0.68323487,0.023218615,0.590551019,0.668628156,0.019987829,0.477633148,0.545194507,0.077944219,0.509077311,0.47994101,0.079376332,0.544442654,0.4558222,0.068302065,0.573328853,0.449444205,0.058863234,0.461436808,0.522582233,0.053699005,0.497579604,0.436132729,0.051305778,0.540805876,0.421610683,0.036294565,0.575991452,0.434344798,0.026347704,0.443943202,0.508018553,0.023777736,0.482737303,0.412610471,0.015938427,0.532213211,0.402643919,0.004813639,0.572053134,0.420609266,-0.001224223,0.428696573,0.505824506,-0.007237263,0.475422293,0.435991287,-0.01521188,0.520705998,0.420285732,-0.019784685,0.562158465,0.427062809,-0.022237241,i
0.336636573,0.723472774,3.9e-07,0.420317173,0.735623538,0.013676683,0.48459217,0.692523301,0.021526406,0.540149271,0.667332292,0.018385924,0.58986944,0.651993215,0.015806677,0.472784519,0.5309484,0.070182614,0.504191458,0.465309978,0.0713313,0.540664971,0.439703941,0.060990579,0.570072055,0.432337701,0.052252192,0.455252498,0.509224355,0.048253648,0.490821868,0.419519186,0.045680672,0.536113739,0.403626561,0.032366309,0.573210478,0.416366369,0.023984095,0.437349468,0.497086585,0.020792622,0.475661635,0.396426141,0.012083323,0.527381718,0.385321081,0.001618225,0.569836318,0.403307974,-0.003380533,0.422889441,0.498555243,-0.00789519,0.470961183,0.426087052,-0.01692169,0.51825434,0.409790874,-0.021583173,0.561290801,0.417410076,-0.023627846,i
0.222085536,0.757419765,3.62e-07,0.314628929,0.757302999,0.01976816,0.387785524,0.707066119,0.029929785,0.44554165,0.680658877,0.027713651,0.491139561,0.654330075,0.025341861,0.370283365,0.537976682,0.075299583,0.400336385,0.45985347,0.077969164,0.435613632,0.433370113,0.067674518,0.465330899,0.426524341,0.058753192,0.348867744,0.519342482,0.049259558,0.380889326,0.417183816,0.047927964,0.421936303,0.402510524,0.032897186,0.454318166,0.422898352,0.023333564,0.32668677,0.510988712,0.018497745,0.361583084,0.402618706,0.013643893,0.40970242,0.390856147,0.005553506,0.448513061,0.411989987,0.001244976,0.307326078,0.519430578,-0.013462643,0.350227624,0.438126206,-0.020135449,0.395551413,0.415129185,-0.022942506,0.43706736,0.419863015,-0.023860693,i
0.333824217,0.748700023,3.52e-07,0.416257948,0.753359854,0.013308091,0.478933483,0.708427668,0.020803981,0.531796157,0.681872845,0.017860131,0.578667819,0.663566113,0.015465708,0.464079916,0.543762565,0.066439368,0.490116149,0.47396481,0.066716842,0.52405709,0.447004318,0.055622313,0.553107619,0.437576026,0.046223205,0.44580853,0.523374379,0.045309115,0.474944055,0.428779483,0.041157864,0.516687214,0.412832886,0.026544362,0.550819576,0.426200271,0.017283801,0.427437603,0.513082623,0.019173644,0.460342795,0.409835517,0.009544966,0.508622825,0.39862448,-0.001375358,0.548208296,0.41629827,-0.006653473,0.41316995,0.516968548,-0.008008897,0.457994223,0.443921655,-0.017665742,0.502905905,0.425803423,-0.022544548,0.544645309,0.430179358,-0.024711104,i
0.407892585,0.766209006,3.77e-07,0.488585025,0.77403456,0.019993477,0.545458674,0.72957319,0.031393647,0.598197699,0.702400267,0.030265503,0.636258721,0.686950624,0.029915025,0.518566072,0.569830894,0.080183119,0.548177898,0.517712951,0.085195333,0.587355793,0.495984674,0.077145562,0.615297794,0.493674934,0.070441969,0.503133714,0.548240542,0.05726235,0.539339304,0.461838782,0.05844583,0.587134063,0.449152231,0.048532646,0.626425326,0.460779309,0.043586779,0.491567075,0.535995424,0.029074671,0.527794182,0.435067713,0.022454549,0.583234787,0.428938568,0.013089858,0.626755595,0.450326562,0.009737661,0.487494111,0.535633564,0.000164072,0.53508687,0.463162869,-0.007089488,0.583061457,0.452293366,-0.010305416,0.625375688,0.463990808,-0.010812689,i
0.474423468,0.648170412,3.88e-07,0.545972943,0.656945407,0.031308066,0.597152412,0.614666283,0.050806087,0.64243257,0.585327923,0.056483496,0.683385313,0.569806576,0.062606417,0.564096212,0.4661116,0.099938728,0.597655177,0.414042234,0.117755674,0.634726465,0.388360858,0.118452273,0.66267395,0.381135255,0.117478259,0.549934924,0.441659093,0.076197617,0.583408654,0.360552907,0.094312929,0.625843227,0.342828274,0.091675378,0.661972761,0.349472106,0.089354977,0.540750325,0.426607221,0.048166614,0.571686864,0.337900877,0.059744697,0.619999349,0.326202989,0.056068305,0.658904195,0.34036988,0.052729778,0.538862228,0.421159565,0.019749403,0.576680958,0.354566008,0.027422007,0.619515121,0.341724575,0.029621614,0.65790683,0.348870635,0.030972527,i
0.442686826,0.644075453,4.63e-07,0.517324686,0.660933316,0.018962903,0.571389854,0.625491202,0.033352088,0.61755389,0.598659039,0.036177516,0.657104194,0.581316411,0.039981131,0.543577552,0.477624774,0.091182277,0.571706355,0.426649094,0.105031908,0.607115626,0.400994539,0.101843409,0.634312332,0.392877281,0.098123267,0.52898562,0.454155087,0.072192073,0.560172379,0.382475257,0.086499259,0.601604879,0.361329705,0.079050899,0.639014781,0.363567919,0.072740436,0.51767832,0.43637079,0.047719508,0.549477696,0.355618566,0.055670414,0.597298205,0.33950907,0.048993189,0.637881279,0.347691238,0.043754838,0.510032177,0.426631808,0.021871146,0.546893358,0.361305892,0.026888767,0.58754313,0.345457822,0.027711006,0.62597543,0.349924892,0.028010568,i
0.34412685,0.647514462,4.91e-07,0.419971824,0.659708738,-0.002743951,0.485824019,0.627781153,0.000388045,0.541539073,0.600060463,-0.002788775,0.589458108,0.576559901,-0.004469918,0.46589303,0.473986357,0.058283295,0.49760136,0.4140203,0.059544452,0.529932439,0.385876983,0.050147906,0.557729304,0.37149775,0.042815749,0.449572533,0.450347424,0.047830168,0.488354176,0.379471332,0.050547644,0.526111841,0.35646522,0.039765846,0.561001301,0.353452444,0.031850114,0.43138957,0.433198422,0.0308097,0.47062394,0.358433396,0.027630055,0.512296498,0.335543305,0.019809272,0.549425721,0.33352989,0.015276032,0.412426949,0.423245698,0.011072891,0.450354457,0.35953775,0.007217246,0.487730503,0.334298402,0.005330166,0.525589228,0.3275249,0.004670656,i
0.337835997,0.688679516,4.7e-07,0.419534355,0.699644864,0.003734961,0.483844399,0.663973451,0.009833844,0.538089037,0.637813687,0.007910462,0.587481678,0.613361716,0.006734509,0.463762611,0.503336668,0.066605896,0.492523044,0.439522684,0.068336651,0.5257411,0.412687212,0.057513561,0.556293368,0.399326444,0.048597436,0.448421597,0.480748892,0.052058186,0.484569669,0.401832461,0.05329388,0.524986207,0.379631102,0.039390102,0.560468256,0.382051468,0.029441118,0.42967844,0.464956105,0.031121239,0.46782434,0.382631004,0.026156368,0.513549328,0.364164799,0.015152594,0.552496493,0.369253486,0.008888206,0.410068661,0.458025664,0.008075519,0.447134972,0.38526082,0.001767153,0.486894518,0.363320947,-0.002469588,0.526925027,0.362403661,-0.004663316,i
0.386267245,0.676448405,4.27e-07,0.464358717,0.689800262,0.006151189,0.523656368,0.650660932,0.012742016,0.576985955,0.625575602,0.010556964,0.623277247,0.606597304,0.009184734,0.500718653,0.501304448,0.064547926,0.52837646,0.442623407,0.065432698,0.563114822,0.414632708,0.055656247,0.592676222,0.402270436,0.048056003,0.485629082,0.479366779,0.04879332,0.519435227,0.401755154,0.04867037,0.560383558,0.380994797,0.036941987,0.59660989,0.383550525,0.02954508,0.469688416,0.463612199,0.026986988,0.50466615,0.380194187,0.021171866,0.552163541,0.362205088,0.012138812,0.592516541,0.368553758,0.007931664,0.454991937,0.455390483,0.003237149,0.490713239,0.383061647,-0.003427894,0.531539917,0.36304602,-0.006723687,0.571833491,0.36568898,-0.007662229,i
0.366447985,0.741489887,4.83e-07,0.452306896,0.74683404,0.013971562,0.51550746,0.703458428,0.021235798,0.571348071,0.679004192,0.016555564,0.620085359,0.65797627,0.01210698,0.494429678,0.544419348,0.078767203,0.524249554,0.48325184,0.082497641,0.560901821,0.455780953,0.072113588,0.591075838,0.445720315,0.062833071,0.477682382,0.523129165,0.056336749,0.510935009,0.436896414,0.056998014,0.55533725,0.417212129,0.042575676,0.593740046,0.427198172,0.032622106,0.460095525,0.509238362,0.02791173,0.494695723,0.412743807,0.022739552,0.545624554,0.398155719,0.01151628,0.588553369,0.413755834,0.004972827,0.445281714,0.507789493,-0.002078508,0.488066196,0.434352636,-0.008316488,0.532525718,0.415939927,-0.012613367,0.573874354,0.42260319,-0.015081422,i
0.352422237,0.744119048,4.4e-07,0.440436959,0.745328665,0.015987229,0.503794312,0.702728987,0.022101289,0.558870316,0.678606391,0.016215539,0.604925096,0.6537233,0.010297731,0.4870134,0.542053282,0.072014339,0.516280234,0.474844813,0.072735995,0.55266726,0.448924601,0.061109256,0.583023608,0.440657884,0.051210139,0.469057053,0.5215801,0.048237901,0.500790954,0.428971618,0.045924373,0.544906139,0.411005586,0.030691223,0.581732213,0.424864948,0.020359531,0.449180663,0.509678423,0.019304838,0.481847167,0.407064497,0.012865392,0.532144248,0.393140912,0.002491093,0.574011564,0.410908133,-0.003479979,0.431286752,0.512339175,-0.010796171,0.473606408,0.436720014,-0.017789386,0.518407643,0.41775614,-0.021575758,0.558921814,0.424723506,-0.023519881,i
0.35156545,0.723704576,3.99e-07,0.439353585,0.728606582,0.015864165,0.501285434,0.68357712,0.025567707,0.554779887,0.656696498,0.0238271,0.601740181,0.635834575,0.022417685,0.481406808,0.526884973,0.075968489,0.510199249,0.461526424,0.078444347,0.544186652,0.434301376,0.068160176,0.573041975,0.423631966,0.05930572,0.463544548,0.504553139,0.053621061,0.495262176,0.414994419,0.052242529,0.537578046,0.396492243,0.037835766,0.573174238,0.407442927,0.028434303,0.444239438,0.491173089,0.025749594,0.477390826,0.39397496,0.01875386,0.526213109,0.379607677,0.007848617,0.567590237,0.393929392,0.002078304,0.42715764,0.490695298,-0.003233611,0.468515247,0.415138006,-0.010598235,0.512188315,0.394396901,-0.014912095,0.554194927,0.397165,-0.017090643,i
0.357011795,0.706651032,4.13e-07,0.444983214,0.713617206,0.014902892,0.507092535,0.666699648,0.027263744,0.559694052,0.639900327,0.028619254,0.605452776,0.61869055,0.030519724,0.482585907,0.510617495,0.081923768,0.511933982,0.448512703,0.088038251,0.546349466,0.420613468,0.079192594,0.575557232,0.408718526,0.071087576,0.465541303,0.488902271,0.061456781,0.50053972,0.406567156,0.064626515,0.542590678,0.38659516,0.050905913,0.578587294,0.393040031,0.041254953,0.447449386,0.474525392,0.034962881,0.484727859,0.38597399,0.031615168,0.532774985,0.368240297,0.019956058,0.573194563,0.376036346,0.012807955,0.430900067,0.470035732,0.007049002,0.470785886,0.396852612,0.002071165,0.51249975,0.374914467,-0.00239518,0.553710341,0.37470451,-0.005245743,i
0.357013881,0.715947092,4.42e-07,0.444634944,0.720983505,0.016467161,0.50624752,0.675588489,0.02664908,0.560527325,0.649706662,0.025131913,0.608510852,0.627234638,0.023826513,0.485493183,0.516895413,0.080927521,0.515402496,0.454412073,0.086684786,0.550470829,0.426397383,0.077692278,0.580156863,0.415313363,0.069093928,0.467397124,0.495251268,0.058302194,0.500049591,0.409059584,0.060365777,0.543118417,0.389374971,0.046594754,0.580503047,0.398953944,0.036852062,0.448238581,0.482422382,0.029931488,0.482456982,0.38650471,0.025033943,0.531488001,0.370740891,0.014028042,0.573529661,0.382903993,0.007454252,0.431520045,0.482779086,0.000370609,0.473338246,0.40795505,-0.006111261,0.516444564,0.387035251,-0.010494669,0.557823181,0.389306784,-0.013203287,i
0.365348011,0.713248491,4.2e-07,0.452801734,0.716577709,0.015936803,0.513207138,0.673579752,0.026171757,0.565677047,0.648329675,0.0247552,0.611771107,0.626646876,0.023643786,0.490246356,0.52006197,0.079685099,0.519762814,0.457902074,0.083672702,0.555020154,0.430060446,0.073715746,0.584544063,0.418867171,0.064950198,0.473291248,0.49769479,0.057705622,0.507540345,0.411687374,0.057922505,0.550553203,0.393515408,0.043073282,0.586790502,0.403948635,0.033041563,0.455282927,0.483694971,0.030019579,0.490747005,0.38953805,0.024113463,0.539763033,0.375305712,0.012080248,0.58072412,0.389284611,0.005204381,0.439809233,0.48175922,0.001212969,0.481639504,0.408477366,-0.005349795,0.52459693,0.388723254,-0.009999954,0.565246105,0.392675936,-0.01266364,i
0.364797294,0.71152544,3.99e-07,0.449720562,0.715831041,0.015422941,0.509961009,0.669315398,0.025759393,0.56296134,0.643236876,0.024740962,0.609503865,0.622631669,0.024162002,0.490599334,0.516485095,0.077925906,0.520061493,0.454747111,0.081917055,0.554511845,0.427960873,0.07222271,0.58333379,0.417166203,0.063496627,0.473539799,0.494715244,0.05649728,0.50655508,0.410402864,0.056687675,0.548983395,0.393407583,0.042508338,0.584923804,0.403894126,0.032901697,0.455263674,0.480937749,0.029430261,0.49004814,0.388139665,0.023725515,0.538584292,0.375273734,0.012581428,0.579419494,0.389614344,0.006273149,0.439276576,0.478684664,0.001150166,0.480533719,0.407085061,-0.005489653,0.522975802,0.388734162,-0.009947439,0.563356102,0.392898232,-0.012413161,i
0.364989251,0.755778909,4.24e-07,0.446668297,0.757233441,0.0132695,0.508378923,0.709759474,0.021291761,0.561166823,0.682495058,0.01807292,0.604028225,0.657568812,0.015355648,0.487669736,0.548627675,0.074575469,0.518705845,0.486692339,0.077105574,0.556196332,0.460505813,0.065989941,0.58623457,0.45169121,0.056411367,0.468627572,0.529215515,0.052999269,0.500421107,0.439886391,0.052285373,0.545317113,0.421114922,0.037459876,0.583137393,0.431555152,0.027681703,0.449607939,0.519152701,0.025835767,0.483599544,0.418811798,0.019161589,0.535705924,0.403987736,0.008223691,0.579449952,0.418282449,0.002546687,0.434033066,0.523329437,-0.002767056,0.478534311,0.451949656,-0.010942802,0.524206519,0.432422698,-0.015576902,0.566857636,0.436722636,-0.017609617,i
0.338684022,0.760725021,3.79e-07,0.424393773,0.758312404,0.016036222,0.489211261,0.707373083,0.024994036,0.541787863,0.679406881,0.022715066,0.588071704,0.658218622,0.020701541,0.468757361,0.546302378,0.070595019,0.497066438,0.4774656,0.071108557,0.531902909,0.450698972,0.059261087,0.562552214,0.439884186,0.048913933,0.450074524,0.526898146,0.047371827,0.48151058,0.435116887,0.043634463,0.524363339,0.416963995,0.027319951,0.559363902,0.428829134,0.016285529,0.430214345,0.517632723,0.019208394,0.463370532,0.417096734,0.01095843,0.51195401,0.403828084,-0.000912103,0.552208602,0.418867588,-0.007694849,0.413198471,0.522563279,-0.009942693,0.455767453,0.447203159,-0.018240133,0.499507457,0.427326918,-0.023391737,0.540440679,0.429676235,-0.026417246,i
